time,T_out,RH_out,I_solar,wind,rain,cloud
2022-01-03 21:00:00,16.4,89,0.0,1.86,0.0,0
2022-01-03 22:00:00,15.9,90,0.0,1.91,0.0,0
2022-01-03 23:00:00,14.9,93,0.0,2.34,0.0,1
2022-01-04 00:00:00,15.1,91,0.0,2.13,0.0,0
2022-01-04 01:00:00,16.6,88,0.0,1.52,0.0,0
2022-01-04 02:00:00,16.1,91,0.0,0.98,0.0,0
2022-01-04 03:00:00,15.4,95,0.0,0.32,0.0,0
2022-01-04 04:00:00,13.3,100,0.0,0.81,0.0,100
2022-01-04 05:00:00,13.5,100,0.0,0.32,0.0,100
2022-01-04 06:00:00,13.9,100,2.0,1.75,0.0,100
2022-01-04 07:00:00,14.7,98,64.0,0.71,0.0,100
2022-01-04 08:00:00,16.2,90,186.0,1.06,0.0,45
2022-01-04 09:00:00,17.7,82,293.0,0.89,0.0,23
2022-01-04 10:00:00,19.6,73,463.0,1.43,0.0,3
2022-01-04 11:00:00,21.5,65,539.0,1.75,0.0,0
2022-01-04 12:00:00,22.8,59,541.0,2.24,0.0,0
2022-01-04 13:00:00,23.5,55,477.0,2.83,0.0,16
2022-01-04 14:00:00,23.4,52,361.0,3.36,0.0,2
2022-01-04 15:00:00,22.4,53,209.0,3.11,0.0,94
2022-01-04 16:00:00,19.5,62,65.0,1.79,0.0,78
2022-01-04 17:00:00,19.9,60,1.0,1.48,0.0,0
2022-01-04 18:00:00,20.0,59,0.0,0.85,0.0,0
2022-01-04 19:00:00,17.5,73,0.0,0.76,0.0,0
2022-01-04 20:00:00,16.6,81,0.0,0.5,0.0,0
2022-01-04 21:00:00,17.7,78,0.0,0.5,0.0,0
2022-01-04 22:00:00,17.1,81,0.0,0.45,0.0,0
2022-01-04 23:00:00,16.8,82,0.0,1.0,0.0,0
2022-01-05 00:00:00,17.5,80,0.0,1.03,0.0,0
2022-01-05 01:00:00,16.7,85,0.0,0.81,0.0,15
2022-01-05 02:00:00,15.6,93,0.0,0.73,0.0,0
2022-01-05 03:00:00,13.7,97,0.0,1.22,0.0,0
2022-01-05 04:00:00,14.4,97,0.0,1.12,0.0,0
2022-01-05 05:00:00,13.2,100,0.0,1.1,0.0,1
2022-01-05 06:00:00,12.5,99,2.0,1.43,0.0,63
2022-01-05 07:00:00,15.0,89,68.0,1.58,0.0,2
2022-01-05 08:00:00,17.7,73,213.0,0.57,0.0,39
2022-01-05 09:00:00,19.6,66,365.0,0.85,0.0,21
2022-01-05 10:00:00,20.7,64,464.0,1.1,0.0,53
2022-01-05 11:00:00,22.2,59,541.0,1.08,0.0,100
2022-01-05 12:00:00,23.1,56,450.0,1.41,0.0,74
2022-01-05 13:00:00,23.8,53,434.0,1.7,0.0,100
2022-01-05 14:00:00,23.7,53,304.0,2.14,0.0,100
2022-01-05 15:00:00,22.5,58,188.0,2.33,0.0,67
2022-01-05 16:00:00,19.3,71,66.0,1.94,0.0,4
2022-01-05 17:00:00,18.2,77,1.0,1.93,0.0,2
2022-01-05 18:00:00,16.8,85,0.0,2.38,0.0,8
2022-01-05 19:00:00,16.7,85,0.0,2.08,0.0,1
2022-01-05 20:00:00,15.8,88,0.0,2.2,0.0,1
2022-01-05 21:00:00,16.6,84,0.0,1.84,0.0,38
2022-01-05 22:00:00,17.9,79,0.0,1.4,0.0,0
2022-01-05 23:00:00,17.4,82,0.0,0.81,0.0,0
2022-01-06 00:00:00,16.8,87,0.0,0.54,0.0,0
2022-01-06 01:00:00,14.1,95,0.0,2.0,0.0,98
2022-01-06 02:00:00,15.9,92,0.0,1.43,0.0,3
2022-01-06 03:00:00,15.4,94,0.0,0.22,0.0,41
2022-01-06 04:00:00,13.2,98,0.0,0.76,0.0,0
2022-01-06 05:00:00,13.1,100,0.0,1.71,0.0,14
2022-01-06 06:00:00,13.1,100,2.0,1.3,0.0,99
2022-01-06 07:00:00,15.4,88,57.0,1.81,0.0,17
2022-01-06 08:00:00,17.6,74,210.0,1.51,0.0,0
2022-01-06 09:00:00,19.5,68,365.0,1.53,0.0,0
2022-01-06 10:00:00,21.0,63,481.0,1.66,0.0,0
2022-01-06 11:00:00,22.4,59,543.0,1.84,0.0,0
2022-01-06 12:00:00,23.4,55,543.0,2.2,0.0,0
2022-01-06 13:00:00,23.8,53,481.0,2.46,0.0,0
2022-01-06 14:00:00,23.6,52,364.0,2.47,0.0,0
2022-01-06 15:00:00,22.6,57,213.0,2.12,0.0,0
2022-01-06 16:00:00,19.4,74,67.0,2.42,0.0,0
2022-01-06 17:00:00,18.5,75,1.0,2.41,0.0,2
2022-01-06 18:00:00,18.4,74,0.0,1.9,0.0,1
2022-01-06 19:00:00,18.1,77,0.0,1.41,0.0,2
2022-01-06 20:00:00,17.8,79,0.0,0.8,0.0,1
2022-01-06 21:00:00,15.8,89,0.0,1.94,0.0,0
2022-01-06 22:00:00,16.2,88,0.0,2.12,0.0,0
2022-01-06 23:00:00,17.5,84,0.0,1.41,0.0,0
2022-01-07 00:00:00,17.5,83,0.0,0.92,0.0,0
2022-01-07 01:00:00,15.7,88,0.0,0.92,0.0,0
2022-01-07 02:00:00,16.8,85,0.0,0.9,0.0,0
2022-01-07 03:00:00,15.6,89,0.0,0.76,0.0,0
2022-01-07 04:00:00,13.5,98,0.0,1.46,0.0,0
2022-01-07 05:00:00,13.8,99,0.0,1.49,0.0,100
2022-01-07 06:00:00,14.7,98,2.0,0.64,0.0,0
2022-01-07 07:00:00,15.6,95,67.0,1.08,0.0,0
2022-01-07 08:00:00,18.2,78,208.0,0.5,0.0,0
2022-01-07 09:00:00,20.3,68,361.0,0.71,0.0,0
2022-01-07 10:00:00,22.1,59,480.0,1.61,0.0,0
2022-01-07 11:00:00,23.4,54,543.0,2.08,0.0,0
2022-01-07 12:00:00,24.3,51,543.0,2.34,0.0,0
2022-01-07 13:00:00,24.7,49,480.0,2.55,0.0,0
2022-01-07 14:00:00,24.5,49,364.0,2.78,0.0,7
2022-01-07 15:00:00,23.4,56,212.0,1.86,0.0,6
2022-01-07 16:00:00,20.4,68,68.0,1.84,0.0,3
2022-01-07 17:00:00,18.7,75,1.0,2.66,0.0,0
2022-01-07 18:00:00,19.1,72,0.0,1.61,0.0,0
2022-01-07 19:00:00,18.1,77,0.0,1.34,0.0,0
2022-01-07 20:00:00,16.5,87,0.0,1.75,0.0,0
2022-01-07 21:00:00,15.7,91,0.0,1.21,0.0,0
2022-01-07 22:00:00,15.1,93,0.0,1.12,0.0,0
2022-01-07 23:00:00,16.9,86,0.0,0.71,0.0,0
2022-01-08 00:00:00,17.2,85,0.0,0.92,0.0,0
2022-01-08 01:00:00,17.0,88,0.0,0.95,0.0,0
2022-01-08 02:00:00,16.7,91,0.0,1.22,0.0,0
2022-01-08 03:00:00,16.2,93,0.0,1.35,0.0,0
2022-01-08 04:00:00,15.6,95,0.0,0.7,0.0,0
2022-01-08 05:00:00,13.6,99,0.0,1.39,0.0,0
2022-01-08 06:00:00,13.2,99,2.0,1.43,0.0,0
2022-01-08 07:00:00,15.5,94,68.0,0.92,0.0,0
2022-01-08 08:00:00,18.6,76,214.0,0.64,0.0,0
2022-01-08 09:00:00,20.8,66,364.0,0.67,0.0,0
2022-01-08 10:00:00,22.3,62,481.0,1.21,0.0,0
2022-01-08 11:00:00,23.5,58,546.0,1.5,0.0,0
2022-01-08 12:00:00,24.6,54,548.0,1.77,0.0,0
2022-01-08 13:00:00,25.2,50,487.0,2.05,0.0,0
2022-01-08 14:00:00,25.1,49,370.0,2.48,0.0,0
2022-01-08 15:00:00,23.9,56,218.0,2.05,0.0,0
2022-01-08 16:00:00,20.7,70,70.0,1.98,0.0,0
2022-01-08 17:00:00,19.2,76,2.0,2.3,0.0,0
2022-01-08 18:00:00,18.3,81,0.0,1.93,0.0,0
2022-01-08 19:00:00,17.6,85,0.0,1.58,0.0,0
2022-01-08 20:00:00,16.4,92,0.0,1.49,0.0,0
2022-01-08 21:00:00,15.5,95,0.0,1.36,0.0,0
2022-01-08 22:00:00,16.1,93,0.0,0.92,0.0,0
2022-01-08 23:00:00,17.1,89,0.0,1.0,0.0,0
2022-01-09 00:00:00,17.7,87,0.0,1.08,0.0,0
2022-01-09 01:00:00,17.5,88,0.0,1.66,0.0,0
2022-01-09 02:00:00,16.8,91,0.0,1.77,0.0,0
2022-01-09 03:00:00,16.4,93,0.0,1.53,0.0,0
2022-01-09 04:00:00,15.8,97,0.0,0.61,0.0,0
2022-01-09 05:00:00,13.8,99,0.0,1.93,0.0,8
2022-01-09 06:00:00,13.4,98,2.0,1.71,0.0,0
2022-01-09 07:00:00,15.6,91,63.0,1.36,0.0,0
2022-01-09 08:00:00,18.0,77,189.0,0.51,0.0,0
2022-01-09 09:00:00,20.3,67,360.0,0.94,0.0,0
2022-01-09 10:00:00,21.8,63,480.0,1.44,0.0,0
2022-01-09 11:00:00,23.3,58,544.0,1.5,0.0,0
2022-01-09 12:00:00,24.5,53,545.0,1.78,0.0,0
2022-01-09 13:00:00,25.1,50,485.0,2.13,0.0,0
2022-01-09 14:00:00,25.0,50,369.0,2.22,0.0,31
2022-01-09 15:00:00,24.0,55,217.0,1.92,0.0,72
2022-01-09 16:00:00,21.0,67,71.0,1.72,0.0,30
2022-01-09 17:00:00,19.4,74,2.0,2.26,0.0,59
2022-01-09 18:00:00,19.5,72,0.0,1.36,0.0,100
2022-01-09 19:00:00,18.4,80,0.0,1.4,0.0,100
2022-01-09 20:00:00,17.4,88,0.0,2.01,0.0,99
2022-01-09 21:00:00,18.3,83,0.0,1.41,0.0,100
2022-01-09 22:00:00,19.0,79,0.0,0.0,0.0,97
2022-01-09 23:00:00,18.8,81,0.0,1.32,0.0,92
2022-01-10 00:00:00,18.4,84,0.0,0.81,0.0,71
2022-01-10 01:00:00,17.4,88,0.0,1.48,0.0,92
2022-01-10 02:00:00,15.9,92,0.0,1.94,0.0,8
2022-01-10 03:00:00,15.6,93,0.0,1.7,0.0,4
2022-01-10 04:00:00,15.4,95,0.0,1.4,0.0,7
2022-01-10 05:00:00,15.7,97,0.0,0.81,0.0,7
2022-01-10 06:00:00,15.8,97,2.0,0.63,0.0,13
2022-01-10 07:00:00,16.5,96,67.0,0.28,0.0,4
2022-01-10 08:00:00,19.2,78,209.0,0.3,0.0,2
2022-01-10 09:00:00,21.1,69,359.0,0.81,0.0,10
2022-01-10 10:00:00,22.8,61,473.0,1.25,0.0,0
2022-01-10 11:00:00,24.1,55,539.0,1.75,0.0,3
2022-01-10 12:00:00,25.0,50,543.0,1.88,0.0,0
2022-01-10 13:00:00,25.3,48,483.0,1.84,0.0,0
2022-01-10 14:00:00,25.3,48,369.0,1.64,0.0,3
2022-01-10 15:00:00,24.5,57,218.0,0.76,0.0,1
2022-01-10 16:00:00,22.9,59,72.0,1.41,0.0,4
2022-01-10 17:00:00,21.6,63,2.0,1.39,0.0,0
2022-01-10 18:00:00,19.4,75,0.0,2.0,0.0,0
2022-01-10 19:00:00,18.3,82,0.0,2.13,0.0,6
2022-01-10 20:00:00,17.8,87,0.0,1.88,0.0,15
2022-01-10 21:00:00,18.0,87,0.0,1.97,0.0,13
2022-01-10 22:00:00,17.9,86,0.0,2.0,0.0,18
2022-01-10 23:00:00,17.5,87,0.0,1.92,0.0,25
2022-01-11 00:00:00,16.9,90,0.0,1.7,0.0,92
2022-01-11 01:00:00,16.2,91,0.0,2.14,0.0,6
2022-01-11 02:00:00,15.8,92,0.0,2.21,0.0,3
2022-01-11 03:00:00,15.7,91,0.0,1.9,0.0,0
2022-01-11 04:00:00,17.6,85,0.0,0.76,0.0,91
2022-01-11 05:00:00,15.7,96,0.0,1.48,0.0,0
2022-01-11 06:00:00,14.6,99,2.0,1.89,0.0,100
2022-01-11 07:00:00,16.8,94,63.0,1.4,0.0,100
2022-01-11 08:00:00,18.9,81,187.0,1.56,0.0,100
2022-01-11 09:00:00,20.8,72,297.0,1.43,0.0,100
2022-01-11 10:00:00,22.4,67,417.0,1.32,0.0,100
2022-01-11 11:00:00,23.5,62,471.0,1.61,0.0,100
2022-01-11 12:00:00,24.3,56,485.0,1.77,0.0,100
2022-01-11 13:00:00,24.4,54,392.0,1.84,0.0,100
2022-01-11 14:00:00,24.2,54,277.0,1.98,0.0,100
2022-01-11 15:00:00,23.5,58,167.0,1.66,0.0,100
2022-01-11 16:00:00,21.1,73,53.0,1.84,0.0,100
2022-01-11 17:00:00,20.3,74,2.0,1.41,0.0,100
2022-01-11 18:00:00,19.5,78,0.0,1.55,0.0,100
2022-01-11 19:00:00,18.7,82,0.0,1.63,0.0,100
2022-01-11 20:00:00,18.2,85,0.0,1.52,0.0,100
2022-01-11 21:00:00,18.9,83,0.0,0.41,0.0,100
2022-01-11 22:00:00,18.7,85,0.0,0.51,0.0,100
2022-01-11 23:00:00,18.3,89,0.0,0.92,0.0,100
2022-01-12 00:00:00,18.2,91,0.0,0.5,0.0,100
2022-01-12 01:00:00,18.0,92,0.0,0.54,0.0,100
2022-01-12 02:00:00,16.8,96,0.0,1.36,0.0,100
2022-01-12 03:00:00,16.8,95,0.0,1.75,0.0,100
2022-01-12 04:00:00,16.9,93,0.0,1.41,0.1,100
2022-01-12 05:00:00,17.5,93,0.0,0.22,0.0,100
2022-01-12 06:00:00,16.6,96,1.0,0.92,0.0,100
2022-01-12 07:00:00,17.4,94,17.0,0.42,0.0,100
2022-01-12 08:00:00,18.8,86,154.0,0.63,0.0,23
2022-01-12 09:00:00,20.4,78,331.0,1.61,0.0,98
2022-01-12 10:00:00,21.8,69,450.0,1.46,0.0,56
2022-01-12 11:00:00,22.9,63,534.0,0.86,0.0,99
2022-01-12 12:00:00,23.4,61,456.0,0.61,0.0,59
2022-01-12 13:00:00,23.8,60,451.0,0.89,0.0,58
2022-01-12 14:00:00,23.8,60,307.0,1.89,0.0,55
2022-01-12 15:00:00,23.0,63,175.0,1.12,0.0,74
2022-01-12 16:00:00,21.4,71,55.0,1.53,0.0,84
2022-01-12 17:00:00,19.5,78,2.0,1.53,1.2,100
2022-01-12 18:00:00,19.0,81,0.0,1.9,0.0,99
2022-01-12 19:00:00,17.3,92,0.0,3.19,3.9,100
2022-01-12 20:00:00,16.9,92,0.0,2.33,1.7,100
2022-01-12 21:00:00,16.7,93,0.0,0.81,1.3,100
2022-01-12 22:00:00,16.4,94,0.0,0.5,2.7,92
2022-01-12 23:00:00,16.2,96,0.0,1.08,0.4,47
2022-01-13 00:00:00,15.9,97,0.0,1.08,0.0,75
2022-01-13 01:00:00,14.9,98,0.0,1.3,0.0,75
2022-01-13 02:00:00,16.1,96,0.0,1.5,0.0,84
2022-01-13 03:00:00,15.8,97,0.0,1.5,0.0,100
2022-01-13 04:00:00,15.6,98,0.0,0.92,0.0,65
2022-01-13 05:00:00,15.3,97,0.0,0.95,0.0,98
2022-01-13 06:00:00,15.0,98,2.0,1.57,0.0,58
2022-01-13 07:00:00,15.8,96,58.0,1.06,0.0,76
2022-01-13 08:00:00,17.0,89,161.0,0.5,0.0,100
2022-01-13 09:00:00,17.8,84,186.0,0.36,0.0,49
2022-01-13 10:00:00,19.4,79,406.0,1.14,0.0,7
2022-01-13 11:00:00,20.5,72,541.0,2.21,0.0,0
2022-01-13 12:00:00,21.1,68,546.0,2.85,0.0,1
2022-01-13 13:00:00,21.5,65,487.0,3.1,0.0,2
2022-01-13 14:00:00,21.4,65,376.0,2.98,0.0,3
2022-01-13 15:00:00,20.9,68,226.0,2.7,0.0,35
2022-01-13 16:00:00,19.0,80,73.0,1.61,0.0,8
2022-01-13 17:00:00,18.3,83,3.0,1.81,0.0,5
2022-01-13 18:00:00,17.3,89,0.0,1.58,0.0,7
2022-01-13 19:00:00,16.6,92,0.0,1.72,0.0,13
2022-01-13 20:00:00,16.2,94,0.0,1.56,0.0,20
2022-01-13 21:00:00,15.9,95,0.0,1.48,0.0,25
2022-01-13 22:00:00,14.8,97,0.0,2.0,0.0,20
2022-01-13 23:00:00,14.8,97,0.0,1.5,0.0,22
2022-01-14 00:00:00,16.0,95,0.0,0.64,0.0,18
2022-01-14 01:00:00,13.9,100,0.0,1.43,0.0,100
2022-01-14 02:00:00,13.5,99,0.0,1.41,0.0,100
2022-01-14 03:00:00,14.3,100,0.0,1.5,0.0,100
2022-01-14 04:00:00,14.3,100,0.0,1.77,0.0,100
2022-01-14 05:00:00,14.4,99,0.0,2.16,0.0,100
2022-01-14 06:00:00,14.4,98,1.0,2.71,0.0,100
2022-01-14 07:00:00,15.0,97,25.0,2.66,0.0,100
2022-01-14 08:00:00,16.2,90,75.0,2.72,0.0,100
2022-01-14 09:00:00,17.6,83,215.0,2.41,0.0,100
2022-01-14 10:00:00,18.9,76,328.0,1.92,0.0,100
2022-01-14 11:00:00,19.4,74,301.0,1.93,0.0,100
2022-01-14 12:00:00,20.4,68,355.0,1.77,0.0,99
2022-01-14 13:00:00,20.3,68,273.0,2.37,0.0,90
2022-01-14 14:00:00,20.6,68,331.0,2.3,0.0,100
2022-01-14 15:00:00,20.0,72,140.0,2.15,0.0,92
2022-01-14 16:00:00,18.0,84,71.0,1.57,0.0,100
2022-01-14 17:00:00,17.0,86,2.0,1.66,0.0,100
2022-01-14 18:00:00,16.4,90,0.0,1.79,0.0,100
2022-01-14 19:00:00,16.6,88,0.0,1.46,0.0,100
2022-01-14 20:00:00,15.5,93,0.0,1.92,0.0,100
2022-01-14 21:00:00,15.1,94,0.0,1.79,0.0,100
2022-01-14 22:00:00,15.4,94,0.0,1.03,0.0,100
2022-01-14 23:00:00,14.6,99,0.0,1.17,0.0,100
2022-01-15 00:00:00,13.8,100,0.0,1.41,0.0,100
2022-01-15 01:00:00,14.2,100,0.0,1.1,0.0,100
2022-01-15 02:00:00,14.1,100,0.0,1.21,0.0,100
2022-01-15 03:00:00,13.5,100,0.0,1.61,0.0,100
2022-01-15 04:00:00,13.0,100,0.0,1.48,0.0,100
2022-01-15 05:00:00,14.0,100,0.0,2.06,0.0,100
2022-01-15 06:00:00,14.5,97,1.0,1.8,0.0,95
2022-01-15 07:00:00,15.3,94,47.0,1.81,0.0,100
2022-01-15 08:00:00,16.5,89,132.0,1.6,0.0,91
2022-01-15 09:00:00,18.2,83,322.0,1.7,0.0,5
2022-01-15 10:00:00,20.1,75,487.0,2.16,0.0,3
2022-01-15 11:00:00,21.6,67,556.0,2.79,0.0,0
2022-01-15 12:00:00,22.4,62,560.0,2.85,0.0,0
2022-01-15 13:00:00,22.8,59,502.0,2.47,0.0,0
2022-01-15 14:00:00,22.8,59,387.0,2.64,0.0,0
2022-01-15 15:00:00,22.1,64,235.0,1.84,0.0,0
2022-01-15 16:00:00,19.3,76,82.0,1.57,0.0,0
2022-01-15 17:00:00,17.4,85,3.0,2.1,0.0,1
2022-01-15 18:00:00,16.0,90,0.0,2.34,0.0,3
2022-01-15 19:00:00,15.3,92,0.0,2.28,0.0,2
2022-01-15 20:00:00,14.7,93,0.0,2.64,0.0,1
2022-01-15 21:00:00,15.0,92,0.0,1.39,0.0,0
2022-01-15 22:00:00,15.5,95,0.0,0.6,0.0,0
2022-01-15 23:00:00,15.1,98,0.0,0.9,0.0,0
2022-01-16 00:00:00,14.8,100,0.0,0.28,0.0,100
2022-01-16 01:00:00,14.6,100,0.0,0.14,0.0,100
2022-01-16 02:00:00,14.3,100,0.0,1.17,0.0,100
2022-01-16 03:00:00,13.6,100,0.0,1.51,0.0,100
2022-01-16 04:00:00,13.1,100,0.0,1.58,0.0,100
2022-01-16 05:00:00,14.3,96,0.0,0.45,0.0,100
2022-01-16 06:00:00,13.7,100,1.0,0.78,0.0,69
2022-01-16 07:00:00,14.5,94,53.0,0.67,0.0,35
2022-01-16 08:00:00,16.6,86,187.0,1.2,0.0,4
2022-01-16 09:00:00,18.1,79,338.0,0.82,0.0,2
2022-01-16 10:00:00,19.8,73,484.0,1.1,0.0,0
2022-01-16 11:00:00,21.0,69,554.0,1.68,0.0,0
2022-01-16 12:00:00,22.0,64,558.0,1.17,0.0,0
2022-01-16 13:00:00,22.7,60,500.0,1.0,0.0,0
2022-01-16 14:00:00,22.7,58,387.0,1.53,0.0,0
2022-01-16 15:00:00,21.9,63,235.0,1.64,0.0,8
2022-01-16 16:00:00,19.4,75,83.0,1.84,0.0,0
2022-01-16 17:00:00,18.8,74,4.0,0.82,0.0,0
2022-01-16 18:00:00,16.6,90,0.0,1.75,0.0,0
2022-01-16 19:00:00,15.9,94,0.0,1.61,0.0,0
2022-01-16 20:00:00,14.9,96,0.0,1.4,0.0,0
2022-01-16 21:00:00,14.2,96,0.0,1.9,0.0,0
2022-01-16 22:00:00,15.3,92,0.0,1.79,0.0,0
2022-01-16 23:00:00,14.7,93,0.0,1.4,0.0,0
2022-01-17 00:00:00,13.1,97,0.0,1.17,0.0,0
2022-01-17 01:00:00,13.1,99,0.0,0.72,0.0,2
2022-01-17 02:00:00,12.4,99,0.0,0.64,0.0,4
2022-01-17 03:00:00,14.1,100,0.0,1.13,0.0,6
2022-01-17 04:00:00,14.4,99,0.0,1.27,0.0,100
2022-01-17 05:00:00,13.8,99,0.0,0.9,0.0,100
2022-01-17 06:00:00,14.0,98,1.0,0.98,0.0,0
2022-01-17 07:00:00,15.2,88,42.0,0.7,0.0,0
2022-01-17 08:00:00,16.8,77,179.0,0.61,0.0,0
2022-01-17 09:00:00,18.2,75,353.0,1.39,0.0,1
2022-01-17 10:00:00,19.7,73,490.0,1.61,0.0,6
2022-01-17 11:00:00,21.0,69,561.0,1.77,0.0,11
2022-01-17 12:00:00,22.2,65,566.0,1.94,0.0,4
2022-01-17 13:00:00,22.9,61,508.0,2.59,0.0,2
2022-01-17 14:00:00,23.0,59,393.0,3.0,0.0,0
2022-01-17 15:00:00,22.2,61,239.0,2.91,0.0,11
2022-01-17 16:00:00,19.5,73,86.0,1.75,0.0,4
2022-01-17 17:00:00,19.9,68,4.0,1.08,0.0,0
2022-01-17 18:00:00,17.1,85,0.0,1.3,0.0,6
2022-01-17 19:00:00,17.8,84,0.0,0.72,0.0,71
2022-01-17 20:00:00,15.9,91,0.0,1.66,0.0,93
2022-01-17 21:00:00,15.6,93,0.0,1.58,0.0,63
2022-01-17 22:00:00,15.3,93,0.0,1.7,0.0,70
2022-01-17 23:00:00,13.9,96,0.0,1.79,0.0,100
2022-01-18 00:00:00,14.2,96,0.0,1.57,0.0,99
2022-01-18 01:00:00,13.7,95,0.0,1.58,0.0,99
2022-01-18 02:00:00,13.1,95,0.0,1.36,0.0,99
2022-01-18 03:00:00,13.4,92,0.0,1.61,0.0,77
2022-01-18 04:00:00,13.2,94,0.0,1.91,0.0,79
2022-01-18 05:00:00,13.4,99,0.0,2.8,0.0,100
2022-01-18 06:00:00,13.4,96,1.0,3.2,0.0,100
2022-01-18 07:00:00,13.7,94,43.0,2.7,0.0,100
2022-01-18 08:00:00,15.2,88,161.0,2.61,0.0,87
2022-01-18 09:00:00,17.7,79,356.0,2.41,0.0,100
2022-01-18 10:00:00,20.0,74,437.0,2.44,0.0,68
2022-01-18 11:00:00,21.6,69,465.0,2.83,0.0,80
2022-01-18 12:00:00,22.7,62,454.0,2.94,0.0,100
2022-01-18 13:00:00,22.9,58,369.0,3.24,0.0,98
