time,T_out,RH_out,I_solar,wind,rain,cloud
2023-01-02 17:00:00,18.3,79,1.0,1.57,0.0,63
2023-01-02 18:00:00,19.1,74,0.0,1.49,0.0,70
2023-01-02 19:00:00,18.6,79,0.0,1.73,0.0,46
2023-01-02 20:00:00,16.8,84,0.0,2.06,0.0,89
2023-01-02 21:00:00,15.9,90,0.0,2.12,0.0,1
2023-01-02 22:00:00,15.3,90,0.0,2.13,0.0,1
2023-01-02 23:00:00,15.7,87,0.0,1.3,0.0,0
2023-01-03 00:00:00,15.3,90,0.0,0.94,0.0,0
2023-01-03 01:00:00,13.9,97,0.0,1.46,0.0,0
2023-01-03 02:00:00,12.6,100,0.0,1.9,0.0,0
2023-01-03 03:00:00,12.7,100,0.0,1.5,0.0,100
2023-01-03 04:00:00,12.8,99,0.0,1.43,0.0,0
2023-01-03 05:00:00,13.4,100,0.0,2.0,0.0,0
2023-01-03 06:00:00,13.9,97,2.0,1.96,0.0,81
2023-01-03 07:00:00,15.1,87,55.0,1.97,0.0,67
2023-01-03 08:00:00,16.9,78,183.0,0.9,0.0,30
2023-01-03 09:00:00,18.6,75,341.0,0.86,0.0,11
2023-01-03 10:00:00,20.4,70,472.0,1.21,0.0,1
2023-01-03 11:00:00,21.9,65,546.0,1.7,0.0,0
2023-01-03 12:00:00,22.9,59,549.0,2.06,0.0,0
2023-01-03 13:00:00,23.2,56,484.0,2.34,0.0,0
2023-01-03 14:00:00,23.0,57,366.0,2.41,0.0,0
2023-01-03 15:00:00,21.9,63,212.0,1.94,0.0,0
2023-01-03 16:00:00,18.7,77,65.0,1.8,0.0,0
2023-01-03 17:00:00,17.4,85,1.0,2.22,0.0,1
2023-01-03 18:00:00,18.6,76,0.0,0.92,0.0,5
2023-01-03 19:00:00,16.8,86,0.0,1.02,0.0,6
2023-01-03 20:00:00,17.3,85,0.0,0.32,0.0,6
2023-01-03 21:00:00,16.2,88,0.0,1.36,0.0,1
2023-01-03 22:00:00,15.7,90,0.0,1.44,0.0,4
2023-01-03 23:00:00,15.6,90,0.0,1.34,0.0,9
2023-01-04 00:00:00,14.2,94,0.0,2.15,0.0,1
2023-01-04 01:00:00,14.9,93,0.0,1.77,0.0,7
2023-01-04 02:00:00,14.7,98,0.0,0.82,0.0,11
2023-01-04 03:00:00,13.8,100,0.0,0.81,0.0,100
2023-01-04 04:00:00,13.3,100,0.0,0.63,0.0,100
2023-01-04 05:00:00,13.1,100,0.0,0.99,0.0,100
2023-01-04 06:00:00,13.2,99,2.0,0.73,0.0,95
2023-01-04 07:00:00,14.6,96,54.0,0.57,0.0,80
2023-01-04 08:00:00,16.2,88,199.0,0.54,0.0,57
2023-01-04 09:00:00,18.2,79,368.0,0.57,0.0,0
2023-01-04 10:00:00,19.9,72,486.0,0.95,0.0,0
2023-01-04 11:00:00,21.3,66,551.0,1.3,0.0,0
2023-01-04 12:00:00,22.3,61,551.0,1.48,0.0,0
2023-01-04 13:00:00,22.8,59,487.0,1.7,0.0,0
2023-01-04 14:00:00,22.8,60,368.0,1.92,0.0,0
2023-01-04 15:00:00,21.8,65,214.0,1.7,0.0,0
2023-01-04 16:00:00,18.8,77,66.0,1.66,0.0,0
2023-01-04 17:00:00,17.5,83,1.0,2.35,0.0,0
2023-01-04 18:00:00,19.1,72,0.0,0.32,0.0,0
2023-01-04 19:00:00,17.7,81,0.0,0.94,0.0,0
2023-01-04 20:00:00,18.1,81,0.0,1.55,0.0,0
2023-01-04 21:00:00,17.8,84,0.0,1.5,0.0,0
2023-01-04 22:00:00,14.8,93,0.0,2.51,0.0,0
2023-01-04 23:00:00,14.6,93,0.0,2.34,0.0,0
2023-01-05 00:00:00,14.0,95,0.0,2.42,0.0,0
2023-01-05 01:00:00,13.4,95,0.0,2.73,0.0,0
2023-01-05 02:00:00,14.8,92,0.0,1.98,0.0,0
2023-01-05 03:00:00,13.6,96,0.0,1.84,0.0,0
2023-01-05 04:00:00,12.6,96,0.0,2.02,0.0,0
2023-01-05 05:00:00,14.6,100,0.0,1.36,0.0,0
2023-01-05 06:00:00,12.4,100,2.0,1.22,0.0,100
2023-01-05 07:00:00,14.6,96,56.0,1.26,0.0,66
2023-01-05 08:00:00,16.4,82,168.0,0.82,0.0,2
2023-01-05 09:00:00,18.2,76,349.0,0.85,0.0,1
2023-01-05 10:00:00,20.0,71,488.0,1.48,0.0,0
2023-01-05 11:00:00,21.6,65,556.0,2.02,0.0,0
2023-01-05 12:00:00,22.7,61,556.0,2.42,0.0,0
2023-01-05 13:00:00,23.2,57,493.0,2.77,0.0,0
2023-01-05 14:00:00,23.0,59,376.0,2.78,0.0,0
2023-01-05 15:00:00,22.0,65,220.0,2.13,0.0,0
2023-01-05 16:00:00,19.2,75,69.0,2.05,0.0,0
2023-01-05 17:00:00,16.8,88,1.0,2.86,0.0,0
2023-01-05 18:00:00,18.5,77,0.0,0.22,0.0,0
2023-01-05 19:00:00,15.2,93,0.0,1.77,0.0,0
2023-01-05 20:00:00,15.1,93,0.0,2.34,0.0,0
2023-01-05 21:00:00,15.3,92,0.0,1.97,0.0,0
2023-01-05 22:00:00,14.1,94,0.0,2.47,0.0,0
2023-01-05 23:00:00,14.0,94,0.0,2.24,0.0,0
2023-01-06 00:00:00,16.3,90,0.0,1.62,0.0,0
2023-01-06 01:00:00,15.8,94,0.0,1.61,0.0,0
2023-01-06 02:00:00,15.4,97,0.0,0.73,0.0,12
2023-01-06 03:00:00,12.9,99,0.0,1.4,0.0,17
2023-01-06 04:00:00,12.9,97,0.0,0.85,0.0,8
2023-01-06 05:00:00,13.3,97,0.0,0.94,0.0,4
2023-01-06 06:00:00,13.3,94,1.0,0.94,0.0,0
2023-01-06 07:00:00,15.0,78,46.0,1.0,0.0,0
2023-01-06 08:00:00,16.0,72,153.0,0.67,0.0,0
2023-01-06 09:00:00,17.7,71,348.0,1.06,0.0,0
2023-01-06 10:00:00,19.7,69,505.0,1.42,0.0,0
2023-01-06 11:00:00,21.3,66,566.0,1.84,0.0,0
2023-01-06 12:00:00,22.6,61,565.0,2.26,0.0,0
2023-01-06 13:00:00,23.1,58,501.0,2.69,0.0,0
2023-01-06 14:00:00,22.9,58,381.0,2.91,0.0,0
2023-01-06 15:00:00,21.8,63,223.0,2.28,0.0,0
2023-01-06 16:00:00,18.8,75,70.0,1.84,0.0,0
2023-01-06 17:00:00,18.0,80,1.0,2.06,0.0,0
2023-01-06 18:00:00,16.4,88,0.0,2.01,0.0,0
2023-01-06 19:00:00,16.3,88,0.0,1.87,0.0,0
2023-01-06 20:00:00,15.4,92,0.0,1.36,0.0,0
2023-01-06 21:00:00,14.6,95,0.0,1.24,0.0,0
2023-01-06 22:00:00,14.3,95,0.0,1.5,0.0,0
2023-01-06 23:00:00,16.3,90,0.0,1.58,0.0,0
2023-01-07 00:00:00,16.1,93,0.0,1.81,0.0,0
2023-01-07 01:00:00,15.6,97,0.0,1.35,0.0,6
2023-01-07 02:00:00,15.1,99,0.0,0.54,0.0,13
2023-01-07 03:00:00,12.9,100,0.0,0.94,0.0,83
2023-01-07 04:00:00,12.9,99,0.0,0.86,0.0,5
2023-01-07 05:00:00,13.5,96,0.0,1.46,0.0,0
2023-01-07 06:00:00,14.2,88,1.0,0.98,0.0,0
2023-01-07 07:00:00,15.4,80,58.0,0.63,0.0,0
2023-01-07 08:00:00,16.7,78,195.0,0.41,0.0,0
2023-01-07 09:00:00,18.9,73,374.0,1.12,0.0,0
2023-01-07 10:00:00,20.8,69,495.0,1.61,0.0,0
2023-01-07 11:00:00,22.4,64,558.0,1.8,0.0,0
2023-01-07 12:00:00,23.5,61,558.0,1.94,0.0,0
2023-01-07 13:00:00,24.0,58,495.0,1.94,0.0,0
2023-01-07 14:00:00,23.8,57,375.0,2.14,0.0,0
2023-01-07 15:00:00,22.8,63,221.0,1.94,0.0,0
2023-01-07 16:00:00,19.3,79,70.0,2.33,0.0,0
2023-01-07 17:00:00,18.6,80,2.0,0.89,0.0,0
2023-01-07 18:00:00,17.4,89,0.0,1.6,0.0,0
2023-01-07 19:00:00,16.8,89,0.0,1.65,0.0,0
2023-01-07 20:00:00,16.5,89,0.0,2.15,0.0,0
2023-01-07 21:00:00,15.9,91,0.0,2.62,0.0,0
2023-01-07 22:00:00,17.3,90,0.0,1.56,0.0,0
2023-01-07 23:00:00,16.7,94,0.0,1.14,0.0,0
2023-01-08 00:00:00,16.5,95,0.0,1.17,0.0,0
2023-01-08 01:00:00,15.0,98,0.0,2.02,0.0,0
2023-01-08 02:00:00,14.2,100,0.0,1.8,0.0,33
2023-01-08 03:00:00,15.3,100,0.0,1.65,0.0,100
2023-01-08 04:00:00,15.1,98,0.0,1.56,0.0,93
2023-01-08 05:00:00,14.7,100,0.0,1.2,0.0,58
2023-01-08 06:00:00,14.3,100,1.0,0.95,0.0,100
2023-01-08 07:00:00,15.1,97,48.0,0.63,0.0,57
2023-01-08 08:00:00,17.2,87,206.0,1.1,0.0,31
2023-01-08 09:00:00,18.5,83,357.0,1.55,0.0,4
2023-01-08 10:00:00,20.4,75,484.0,1.34,0.0,1
2023-01-08 11:00:00,22.1,70,550.0,1.39,0.0,0
2023-01-08 12:00:00,23.3,67,549.0,1.53,0.0,0
2023-01-08 13:00:00,23.8,66,487.0,1.89,0.0,0
2023-01-08 14:00:00,23.7,66,371.0,2.44,0.0,0
2023-01-08 15:00:00,22.7,68,219.0,2.36,0.0,0
2023-01-08 16:00:00,19.5,84,71.0,2.16,0.0,0
2023-01-08 17:00:00,18.8,82,2.0,1.9,0.0,1
2023-01-08 18:00:00,19.2,80,0.0,2.31,0.0,1
2023-01-08 19:00:00,18.1,86,0.0,1.78,0.0,0
2023-01-08 20:00:00,17.3,90,0.0,1.84,0.0,0
2023-01-08 21:00:00,18.0,90,0.0,0.41,0.0,0
2023-01-08 22:00:00,16.7,96,0.0,1.3,0.0,1
2023-01-08 23:00:00,16.5,97,0.0,1.58,0.0,1
2023-01-09 00:00:00,16.9,94,0.0,1.51,0.0,1
2023-01-09 01:00:00,16.7,94,0.0,1.2,0.0,1
2023-01-09 02:00:00,15.2,96,0.0,1.2,0.0,1
2023-01-09 03:00:00,15.2,95,0.0,1.24,0.0,0
2023-01-09 04:00:00,15.6,95,0.0,1.08,0.0,0
2023-01-09 05:00:00,14.2,99,0.0,0.7,0.0,0
2023-01-09 06:00:00,13.9,100,1.0,1.06,0.0,100
2023-01-09 07:00:00,14.9,96,41.0,0.58,0.0,46
2023-01-09 08:00:00,16.3,91,148.0,0.98,0.0,30
2023-01-09 09:00:00,18.3,82,307.0,1.44,0.0,10
2023-01-09 10:00:00,20.8,73,493.0,1.84,0.0,0
2023-01-09 11:00:00,22.5,67,554.0,2.14,0.0,0
2023-01-09 12:00:00,23.7,63,556.0,2.06,0.0,0
2023-01-09 13:00:00,24.3,59,495.0,2.05,0.0,0
2023-01-09 14:00:00,24.2,58,377.0,2.4,0.0,0
2023-01-09 15:00:00,23.2,63,223.0,1.7,0.0,0
2023-01-09 16:00:00,19.8,78,73.0,2.06,0.0,0
2023-01-09 17:00:00,18.8,83,2.0,2.52,0.0,0
2023-01-09 18:00:00,18.4,85,0.0,2.16,0.0,24
2023-01-09 19:00:00,18.2,86,0.0,1.91,0.0,0
2023-01-09 20:00:00,17.4,89,0.0,1.94,0.0,0
2023-01-09 21:00:00,16.3,93,0.0,1.12,0.0,0
2023-01-09 22:00:00,17.2,91,0.0,0.32,0.0,0
2023-01-09 23:00:00,17.1,94,0.0,0.7,0.0,0
2023-01-10 00:00:00,17.1,96,0.0,0.36,0.0,0
2023-01-10 01:00:00,17.1,97,0.0,1.12,0.0,0
2023-01-10 02:00:00,16.4,100,0.0,1.6,0.0,100
2023-01-10 03:00:00,15.8,100,0.0,0.89,0.0,100
2023-01-10 04:00:00,14.2,100,0.0,0.86,0.0,100
2023-01-10 05:00:00,14.8,98,0.0,1.2,0.0,100
2023-01-10 06:00:00,14.9,96,1.0,1.14,0.0,100
2023-01-10 07:00:00,15.6,93,42.0,0.1,0.0,85
2023-01-10 08:00:00,16.3,92,142.0,0.63,0.0,89
2023-01-10 09:00:00,18.0,85,259.0,0.72,0.0,14
2023-01-10 10:00:00,20.8,74,469.0,1.35,0.0,0
2023-01-10 11:00:00,22.7,65,543.0,1.66,0.0,0
2023-01-10 12:00:00,23.9,59,551.0,1.57,0.0,0
2023-01-10 13:00:00,24.5,55,491.0,1.65,0.0,0
2023-01-10 14:00:00,24.7,52,375.0,1.73,0.0,0
2023-01-10 15:00:00,23.8,57,223.0,1.3,0.0,0
2023-01-10 16:00:00,20.6,70,73.0,1.7,0.0,1
2023-01-10 17:00:00,21.8,65,2.0,0.94,0.0,0
2023-01-10 18:00:00,19.3,80,0.0,1.3,0.0,84
2023-01-10 19:00:00,18.4,86,0.0,1.8,0.0,34
2023-01-10 20:00:00,18.5,83,0.0,2.0,0.0,26
2023-01-10 21:00:00,18.6,84,0.0,2.2,0.0,4
2023-01-10 22:00:00,17.7,90,0.0,1.6,0.0,8
2023-01-10 23:00:00,16.9,94,0.0,1.53,0.0,6
2023-01-11 00:00:00,16.1,95,0.0,1.84,0.0,5
2023-01-11 01:00:00,15.2,96,0.0,2.3,0.0,1
2023-01-11 02:00:00,15.0,96,0.0,2.19,0.0,0
2023-01-11 03:00:00,16.7,93,0.0,1.33,0.0,0
2023-01-11 04:00:00,16.3,96,0.0,1.17,0.0,4
2023-01-11 05:00:00,14.9,100,0.0,1.52,0.0,0
2023-01-11 06:00:00,14.2,99,2.0,1.17,0.0,55
2023-01-11 07:00:00,16.4,94,61.0,0.71,0.0,11
2023-01-11 08:00:00,18.3,83,198.0,0.45,0.0,6
2023-01-11 09:00:00,19.9,75,348.0,0.92,0.0,0
2023-01-11 10:00:00,21.6,67,477.0,1.26,0.0,0
2023-01-11 11:00:00,23.0,61,544.0,1.22,0.0,0
2023-01-11 12:00:00,24.0,57,548.0,1.39,0.0,0
2023-01-11 13:00:00,24.7,54,488.0,1.64,0.0,1
2023-01-11 14:00:00,24.8,52,374.0,2.26,0.0,1
2023-01-11 15:00:00,24.0,54,224.0,2.28,0.0,1
2023-01-11 16:00:00,20.9,66,75.0,1.78,0.0,0
2023-01-11 17:00:00,21.5,62,2.0,1.25,0.0,0
2023-01-11 18:00:00,20.8,65,0.0,0.6,0.0,1
2023-01-11 19:00:00,20.1,68,0.0,0.81,0.0,1
2023-01-11 20:00:00,16.9,87,0.0,2.0,0.0,0
2023-01-11 21:00:00,17.3,87,0.0,2.22,0.0,0
2023-01-11 22:00:00,16.5,92,0.0,1.87,0.0,1
2023-01-11 23:00:00,15.8,96,0.0,2.06,0.0,4
2023-01-12 00:00:00,15.3,97,0.0,2.44,0.0,6
2023-01-12 01:00:00,15.9,96,0.0,2.1,0.0,1
2023-01-12 02:00:00,16.1,97,0.0,1.9,0.0,0
2023-01-12 03:00:00,16.6,98,0.0,1.49,0.0,0
2023-01-12 04:00:00,16.1,100,0.0,0.91,0.0,3
2023-01-12 05:00:00,15.8,100,0.0,0.61,0.0,100
2023-01-12 06:00:00,15.0,100,2.0,1.1,0.0,100
2023-01-12 07:00:00,16.0,98,58.0,0.5,0.0,100
2023-01-12 08:00:00,17.0,92,155.0,0.28,0.0,100
2023-01-12 09:00:00,18.7,84,292.0,0.5,0.0,46
2023-01-12 10:00:00,20.8,75,462.0,0.76,0.0,11
2023-01-12 11:00:00,22.5,67,544.0,1.08,0.0,0
2023-01-12 12:00:00,23.7,60,547.0,1.58,0.0,0
2023-01-12 13:00:00,24.4,56,479.0,1.84,0.0,1
2023-01-12 14:00:00,24.5,53,366.0,1.86,0.0,3
2023-01-12 15:00:00,23.9,55,218.0,1.42,0.0,14
2023-01-12 16:00:00,23.0,58,71.0,1.06,0.0,10
2023-01-12 17:00:00,20.1,74,2.0,1.71,0.0,13
2023-01-12 18:00:00,19.1,80,0.0,1.75,0.0,25
2023-01-12 19:00:00,19.3,79,0.0,2.62,0.0,26
2023-01-12 20:00:00,19.1,79,0.0,2.94,0.0,34
2023-01-12 21:00:00,18.4,83,0.0,2.58,0.1,26
2023-01-12 22:00:00,17.7,88,0.0,2.27,0.0,6
2023-01-12 23:00:00,17.0,91,0.0,2.05,0.0,6
2023-01-13 00:00:00,16.4,91,0.0,1.89,0.0,5
2023-01-13 01:00:00,15.6,93,0.0,1.75,0.0,2
2023-01-13 02:00:00,14.8,94,0.0,2.31,0.0,8
2023-01-13 03:00:00,14.3,96,0.0,2.02,0.0,2
2023-01-13 04:00:00,14.4,95,0.0,1.56,0.0,1
2023-01-13 05:00:00,15.1,94,0.0,1.71,0.0,5
2023-01-13 06:00:00,14.0,96,2.0,1.66,0.0,6
2023-01-13 07:00:00,16.1,91,65.0,1.25,0.0,2
2023-01-13 08:00:00,17.5,82,200.0,0.9,0.0,0
2023-01-13 09:00:00,19.2,71,352.0,1.04,0.0,0
2023-01-13 10:00:00,20.7,62,474.0,1.7,0.0,0
2023-01-13 11:00:00,21.8,56,547.0,2.02,0.0,0
2023-01-13 12:00:00,22.6,53,557.0,2.42,0.0,0
2023-01-13 13:00:00,23.1,48,502.0,2.86,0.0,0
2023-01-13 14:00:00,22.8,45,386.0,3.31,0.0,0
2023-01-13 15:00:00,21.9,51,230.0,2.75,0.0,0
2023-01-13 16:00:00,19.6,65,78.0,1.49,0.0,0
2023-01-13 17:00:00,18.9,67,3.0,1.75,0.0,0
2023-01-13 18:00:00,18.0,69,0.0,1.8,0.0,0
2023-01-13 19:00:00,17.0,76,0.0,1.9,0.0,0
2023-01-13 20:00:00,15.6,88,0.0,2.18,0.0,0
2023-01-13 21:00:00,14.9,91,0.0,1.98,0.0,0
2023-01-13 22:00:00,15.3,89,0.0,1.84,0.0,2
2023-01-13 23:00:00,15.4,85,0.0,2.0,0.0,12
2023-01-14 00:00:00,15.1,86,0.0,2.0,0.0,14
2023-01-14 01:00:00,14.4,88,0.0,2.33,0.0,15
2023-01-14 02:00:00,15.9,83,0.0,1.2,0.0,13
2023-01-14 03:00:00,13.5,96,0.0,1.75,0.0,11
2023-01-14 04:00:00,12.5,100,0.0,2.04,0.0,13
2023-01-14 05:00:00,13.6,100,0.0,1.62,0.0,100
2023-01-14 06:00:00,13.4,100,1.0,1.21,0.0,100
2023-01-14 07:00:00,14.9,95,60.0,1.43,0.0,47
2023-01-14 08:00:00,16.8,82,185.0,1.22,0.0,29
2023-01-14 09:00:00,18.8,70,312.0,1.21,0.0,24
2023-01-14 10:00:00,20.5,61,437.0,1.7,0.0,16
2023-01-14 11:00:00,21.7,56,517.0,1.75,0.0,4
2023-01-14 12:00:00,22.6,53,542.0,1.63,0.0,0
2023-01-14 13:00:00,23.0,52,491.0,1.86,0.0,0
2023-01-14 14:00:00,23.0,52,364.0,1.7,0.0,0
2023-01-14 15:00:00,22.5,54,226.0,1.27,0.0,0
2023-01-14 16:00:00,20.3,68,78.0,1.49,0.0,4
2023-01-14 17:00:00,18.4,75,3.0,1.52,0.0,19
2023-01-14 18:00:00,17.2,84,0.0,1.97,0.0,14
2023-01-14 19:00:00,18.1,80,0.0,0.89,0.1,45
2023-01-14 20:00:00,16.2,93,0.0,1.7,0.0,54
2023-01-14 21:00:00,16.7,87,0.0,1.7,0.0,38
2023-01-14 22:00:00,15.7,91,0.0,1.48,0.0,36
2023-01-14 23:00:00,15.3,94,0.0,1.6,0.0,42
2023-01-15 00:00:00,15.1,95,0.0,1.68,0.0,59
2023-01-15 01:00:00,14.7,96,0.0,1.33,0.0,45
2023-01-15 02:00:00,14.5,96,0.0,1.84,0.0,30
2023-01-15 03:00:00,14.4,96,0.0,2.06,0.0,30
2023-01-15 04:00:00,14.2,95,0.0,2.16,0.0,40
2023-01-15 05:00:00,14.6,93,0.0,2.9,0.0,5
2023-01-15 06:00:00,14.1,95,2.0,2.4,0.0,9
2023-01-15 07:00:00,15.0,89,66.0,2.5,0.0,9
2023-01-15 08:00:00,16.4,83,206.0,3.01,0.0,9
2023-01-15 09:00:00,18.0,76,352.0,2.85,0.0,7
2023-01-15 10:00:00,19.6,69,478.0,2.64,0.0,12
2023-01-15 11:00:00,20.7,65,535.0,2.62,0.0,2
2023-01-15 12:00:00,21.4,62,554.0,2.25,0.0,0
2023-01-15 13:00:00,21.9,59,503.0,1.93,0.0,11
2023-01-15 14:00:00,21.9,59,369.0,1.94,0.0,9
2023-01-15 15:00:00,21.2,61,223.0,2.15,0.0,12
2023-01-15 16:00:00,19.3,70,77.0,1.63,0.0,6
2023-01-15 17:00:00,16.9,86,3.0,1.97,0.0,9
2023-01-15 18:00:00,16.0,91,0.0,1.77,0.0,6
2023-01-15 19:00:00,15.6,93,0.0,1.9,0.0,9
2023-01-15 20:00:00,15.2,93,0.0,2.28,0.0,24
2023-01-15 21:00:00,16.7,89,0.0,1.12,0.0,32
2023-01-15 22:00:00,14.6,98,0.0,1.36,0.1,58
2023-01-15 23:00:00,14.9,97,0.0,1.41,0.2,48
2023-01-16 00:00:00,15.3,97,0.0,0.71,0.2,26
2023-01-16 01:00:00,15.0,99,0.0,0.98,0.1,11
2023-01-16 02:00:00,13.1,100,0.0,1.75,0.0,21
2023-01-16 03:00:00,12.8,100,0.0,1.61,0.0,30
2023-01-16 04:00:00,12.0,100,0.0,1.78,0.0,22
2023-01-16 05:00:00,13.9,100,0.0,0.28,0.0,100
2023-01-16 06:00:00,13.1,100,1.0,0.67,0.0,100
2023-01-16 07:00:00,14.0,98,47.0,1.3,0.0,100
2023-01-16 08:00:00,14.9,93,153.0,1.25,0.0,51
2023-01-16 09:00:00,17.0,81,344.0,0.76,0.0,13
2023-01-16 10:00:00,18.8,71,485.0,0.81,0.0,11
2023-01-16 11:00:00,20.4,58,558.0,1.36,0.0,1
2023-01-16 12:00:00,21.5,50,567.0,1.94,0.0,10
2023-01-16 13:00:00,21.5,51,483.0,2.6,0.0,16
2023-01-16 14:00:00,21.3,51,366.0,2.38,0.0,20
2023-01-16 15:00:00,20.8,53,215.0,2.02,0.0,15
2023-01-16 16:00:00,19.0,66,75.0,1.4,0.0,30
2023-01-16 17:00:00,17.9,70,3.0,1.91,0.0,13
2023-01-16 18:00:00,16.9,74,0.0,1.92,0.0,31
2023-01-16 19:00:00,16.5,75,0.0,2.01,0.0,47
2023-01-16 20:00:00,16.5,74,0.0,2.0,0.0,86
2023-01-16 21:00:00,15.9,79,0.0,2.01,0.0,86
2023-01-16 22:00:00,15.2,86,0.0,1.77,0.0,39
2023-01-16 23:00:00,14.6,90,0.0,1.7,0.0,41
2023-01-17 00:00:00,14.2,90,0.0,1.84,0.0,53
2023-01-17 01:00:00,13.6,91,0.0,1.61,0.0,58
2023-01-17 02:00:00,13.7,91,0.0,1.58,0.0,65
2023-01-17 03:00:00,13.0,93,0.0,1.86,0.0,56
2023-01-17 04:00:00,12.5,93,0.0,2.19,0.0,6
2023-01-17 05:00:00,13.5,97,0.0,1.02,0.0,2
2023-01-17 06:00:00,13.6,98,2.0,1.39,0.0,42
2023-01-17 07:00:00,14.6,94,62.0,0.28,0.0,20
2023-01-17 08:00:00,16.3,81,208.0,0.22,0.0,23
2023-01-17 09:00:00,18.0,70,371.0,0.2,0.0,18
2023-01-17 10:00:00,19.6,61,493.0,0.94,0.0,43
2023-01-17 11:00:00,20.6,56,538.0,0.95,0.0,25
2023-01-17 12:00:00,21.2,51,533.0,0.71,0.0,26
2023-01-17 13:00:00,21.6,48,494.0,0.3,0.0,15
2023-01-17 14:00:00,21.9,45,387.0,0.71,0.0,6
2023-01-17 15:00:00,21.7,46,231.0,1.02,0.0,16
2023-01-17 16:00:00,18.5,67,81.0,1.78,0.0,31
2023-01-17 17:00:00,17.4,71,4.0,1.36,0.0,31
2023-01-17 18:00:00,17.8,69,0.0,0.1,0.0,45
2023-01-17 19:00:00,16.1,81,0.0,1.56,0.0,24
2023-01-17 20:00:00,15.9,76,0.0,2.56,0.0,11
2023-01-17 21:00:00,15.4,77,0.0,2.42,0.0,4
2023-01-17 22:00:00,14.8,81,0.0,2.16,0.0,10
2023-01-17 23:00:00,14.3,85,0.0,1.97,0.0,1
2023-01-18 00:00:00,13.6,89,0.0,1.66,0.0,0
2023-01-18 01:00:00,13.0,89,0.0,1.96,0.0,4
2023-01-18 02:00:00,14.3,87,0.0,1.24,0.0,17
2023-01-18 03:00:00,13.2,92,0.0,1.63,0.0,14
2023-01-18 04:00:00,13.5,90,0.0,1.24,0.0,9
2023-01-18 05:00:00,12.4,95,0.0,1.41,0.0,0
2023-01-18 06:00:00,11.5,97,2.0,1.9,0.0,2
2023-01-18 07:00:00,13.7,89,68.0,1.14,0.0,4
2023-01-18 08:00:00,15.3,74,213.0,0.9,0.0,12
2023-01-18 09:00:00,17.1,63,368.0,0.8,0.0,0
2023-01-18 10:00:00,18.6,57,497.0,1.2,0.0,0
2023-01-18 11:00:00,19.7,52,569.0,1.12,0.0,0
2023-01-18 12:00:00,20.5,49,575.0,1.33,0.0,0
2023-01-18 13:00:00,21.1,48,516.0,1.8,0.0,0
