timestamp,T_in,RH_in,VPD,ET_hr,ETc_hr,soil_pct,depletion,irrigation,rain,vent,leaf_wet,condensed,dsv_cumulative,runoff
2025-06-01 00:00:00,24.092440067364617,98.93453634095772,0.03196938322421602,0.007501784448634708,0.0,100.0,0.0,0.0,0.0,1.0,True,0.0,0,0.0
2025-06-01 01:00:00,24.147343168229813,99.45645713404069,0.01636286238424354,0.003546015702678936,0.0,100.0,0.0,0.0,0.0,1.0,True,0.0,0,0.0
2025-06-01 02:00:00,24.15020639213678,99.42617507367933,0.01727744181261804,0.0037147715927323037,0.0,100.0,0.0,0.0,0.0,1.0,True,0.0,0,0.0
2025-06-01 03:00:00,24.049517431465915,98.27816146687587,0.051531142413976994,0.011023986711803217,0.0008677580672912464,99.99872388519516,0.0008677580672912464,0.0,0.0,1.0,True,0.0,0,0.0
2025-06-01 04:00:00,23.89792942310355,97.71708505897402,0.06770407320988064,0.014846723121437104,0.0011840713200700372,99.99698260384211,0.0020518293873612835,0.0,0.0,1.0,True,0.0,0,0.0
2025-06-01 05:00:00,24.671682954804616,97.3052667100638,0.0837079382482627,0.026548329875795116,0.009794776951703579,99.98257852008962,0.011846606339064862,0.0,0.0,1.0,True,0.0,0,0.0
2025-06-01 06:00:00,25.61240409973717,97.22027449624115,0.09131916350341782,0.03081584933560585,0.014087799534051823,99.97928264774404,0.014087799534051823,0.0,1.3,1.0,True,0.004340539626352183,0,1.2881533936609353
2025-06-01 07:00:00,26.1526550773214,95.90481385206441,0.13890433395644836,0.06048438305325996,0.03636093774488036,99.94652803272812,0.03636093774488036,0.0,1.7,1.0,True,0.0,0,2.974065594126883
2025-06-01 08:00:00,26.70140814927073,93.99445443261796,0.21039579409422252,0.08326091678335859,0.04716775856142023,99.93063564917438,0.04716775856142023,0.0,0.2,1.0,True,0.0,0,3.137704656382003
2025-06-01 09:00:00,30.285375174026278,85.16783313694977,0.6397134069314923,0.29607897952077333,0.20816123238026082,99.62451618979165,0.25532899094168104,0.0,0.0,1.0,False,0.0,1,3.137704656382003
2025-06-01 10:00:00,32.1186533022156,79.59198611754105,0.9768804071682324,0.42833110339591673,0.28070320523292347,99.21171735856676,0.5360321961746045,0.0,0.0,1.0,False,0.0,1,3.137704656382003
2025-06-01 11:00:00,32.32420958305842,79.34303255283025,1.0003307163081079,0.4217940872181501,0.2591760327712028,98.83057613390322,0.7952082289458073,0.0,0.0,1.0,False,0.0,1,3.137704656382003
2025-06-01 12:00:00,31.62534349586724,79.84208730949325,0.938357030343513,0.37877161538849424,0.21870742232830961,98.50894757165571,1.013915651274117,0.0,0.0,1.0,False,0.0,1,3.137704656382003
2025-06-01 13:00:00,32.38463726416302,80.62517537584216,0.9414427419587481,0.40678824059850116,0.2576420147562902,98.13006225583763,1.2715576660304073,0.0,0.0,1.0,False,0.0,1,3.137704656382003
2025-06-01 14:00:00,33.12900643314135,78.27369179411171,1.1007984656415024,0.47280439568445176,0.30016591002101795,97.68864179992437,1.5717235760514252,0.0,0.0,1.0,False,0.0,1,3.137704656382003
2025-06-01 15:00:00,31.25668808629093,82.46621055819345,0.799306399090876,0.32390731358455127,0.18095901481509433,97.42252560166689,1.7526825908665196,0.0,0.0,1.0,False,0.0,1,3.137704656382003
2025-06-01 16:00:00,30.158958513223713,86.00240251386519,0.5993638147859539,0.219468346495086,0.10793513687764932,97.41085628272916,1.7606177277441688,0.0,0.1,1.0,False,0.0,1,3.137704656382003
2025-06-01 17:00:00,29.18555140135436,89.03623440308462,0.44390433326136236,0.14144833927182018,0.05315263375873458,97.33269064484867,1.8137703615029035,0.0,0.0,1.0,False,0.0,1,3.137704656382003
2025-06-01 18:00:00,27.602940091629375,92.54276042243406,0.2754268858893911,0.07122007843329997,0.008944129831167226,97.31953751274402,1.8227144913340707,0.0,0.0,1.0,True,0.0,1,3.137704656382003
2025-06-01 19:00:00,26.367177188982325,94.04865319623015,0.20443437714245571,0.04813455269144927,0.010535830576697736,97.30404364424888,1.8332503219107685,0.0,0.0,1.0,True,0.0,1,3.137704656382003
2025-06-01 20:00:00,25.449225571348265,94.34296888200211,0.18405362099696346,0.04251891972807377,0.005078203261415535,97.2965756982762,1.8383285251721841,0.0,0.0,1.0,True,0.0,1,3.137704656382003
2025-06-01 21:00:00,25.202951643047797,94.98310450506274,0.16085546811698767,0.03567371958472674,0.003161273117158217,97.43898559075097,1.7414897982893423,0.0,0.1,1.0,True,0.0,1,3.137704656382003
2025-06-01 22:00:00,25.04373390162305,93.16689921719914,0.21702196168381538,0.04672904036140254,0.005730245745709641,97.57761758230139,1.6472200440350517,0.0,0.1,1.0,True,0.0,1,3.137704656382003
2025-06-01 23:00:00,24.844293427888836,94.48821143595795,0.17298836748660334,0.038382549500550464,0.0019112152538355931,97.57480697163399,1.6491312592888874,0.0,0.0,1.0,True,0.0,1,3.137704656382003
2025-06-02 00:00:00,24.578139753112545,95.44158139425916,0.14081154629571624,0.031467828468740834,0.0036403916176795384,97.56945345454918,1.6527716509065669,0.0,0.0,1.0,True,0.0,1,3.137704656382003
2025-06-02 01:00:00,24.282203401812634,96.65899808872327,0.10139390948364416,0.023120924506279984,0.0012101082905812378,97.5676738835336,1.6539817591971482,0.0,0.0,1.0,True,0.0,1,3.137704656382003
2025-06-02 02:00:00,24.08210889933074,96.6797817997394,0.09956188641016359,0.0220729375595298,0.0007091303818785594,97.71368986826614,1.5546908895790266,0.0,0.1,1.0,True,0.0,1,3.137704656382003
2025-06-02 03:00:00,24.033548535209132,96.0640700365589,0.11768160329553735,0.025359436012385866,0.0018012386829969738,97.71104098784996,1.5564921282620234,0.0,0.0,1.0,True,0.0,1,3.137704656382003
2025-06-02 04:00:00,23.93882929553701,97.21942215881802,0.08266600290008552,0.018479489785955917,0.0005901420460986381,97.71017313189982,1.557082270308122,0.0,0.0,1.0,True,0.0,1,3.137704656382003
2025-06-02 05:00:00,24.088933632521766,96.38203128026916,0.10853481847759931,0.028500453439319916,0.00550882369728808,97.70207192058028,1.56259109400541,0.0,0.0,1.0,True,0.0,1,3.137704656382003
2025-06-02 06:00:00,24.974599465041262,94.01984598717524,0.18915155731349753,0.052696307980504425,0.022231401008520838,97.96349633086187,1.384822495013931,0.0,0.2,1.0,True,0.0,1,3.137704656382003
2025-06-02 07:00:00,24.83547271925705,95.34761977683387,0.14593890755015618,0.05031002112986822,0.0208830445417028,98.07984479477113,1.3057055395556336,0.0,0.1,1.0,True,0.0,1,3.137704656382003
